record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,previous_activity_step,last_observed_step,dormant_gap,historical_gap,balance_usage_ratio
S07_003103,267,TRANSFER,479726.32,C139427879,3751612.66,3271886.34,C_SYN_498968483,0.0,479726.32,1,0,S07_03103,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,131,131,136,0,0.1279
S07_003104,197,CASH_OUT,204919.68,C2113466718,819678.72,614759.04,C_SYN_433270479,0.0,204919.68,1,0,S07_03104,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,130,130,67,0,0.25
S07_003105,306,PAYMENT,588421.8,C501069029,2353687.2,1765265.4,C_SYN_663110268,0.0,588421.8,1,0,S07_03105,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,187,187,119,0,0.25
S07_003106,350,TRANSFER,505517.75,C836911918,2022071.0,1516553.25,C_SYN_469300409,0.0,505517.75,1,0,S07_03106,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,263,263,87,0,0.25
S07_003107,221,PAYMENT,356556.97,C1019242917,1426227.88,1069670.91,C_SYN_894483895,0.0,356556.97,1,0,S07_03107,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,164,164,57,0,0.25
S07_003108,390,TRANSFER,66865.29,C865679831,267461.16,200595.87,C_SYN_670651750,0.0,66865.29,1,0,S07_03108,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,253,253,137,0,0.25
S07_003109,396,TRANSFER,749695.02,C911508743,2998780.08,2249085.06,C_SYN_378279546,0.0,749695.02,1,0,S07_03109,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,258,258,138,0,0.25
S07_003110,277,CASH_OUT,521172.26,C786823013,4630468.8,4109296.54,C_SYN_851605633,0.0,521172.26,1,0,S07_03110,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,183,183,94,0,0.1126
S07_003111,381,PAYMENT,64573.35,C1826167287,258293.4,193720.05,C_SYN_823790416,0.0,64573.35,1,0,S07_03111,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,282,282,99,0,0.25
S07_003112,774,PAYMENT,327754.62,C2055552250,1311018.48,983263.86,C_SYN_265341854,0.0,327754.62,1,0,S07_03112,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,710,710,64,0,0.25
S07_003113,798,TRANSFER,635945.65,C1843044662,2543782.6,1907836.95,C_SYN_236347436,0.0,635945.65,1,0,S07_03113,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,691,691,107,0,0.25
S07_003114,437,TRANSFER,271801.21,C586498152,1087204.84,815403.63,C_SYN_907942962,0.0,271801.21,1,0,S07_03114,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,352,352,85,0,0.25
S07_003115,142,TRANSFER,99045.11,C281799050,396180.44,297135.33,C_SYN_767822224,0.0,99045.11,1,0,S07_03115,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,44,44,98,0,0.25
S07_003116,81,CASH_OUT,69473.19,C361549426,277892.76,208419.57,C_SYN_597559738,0.0,69473.19,1,0,S07_03116,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,18,18,63,0,0.25
S07_003117,463,PAYMENT,296251.78,C1866855740,1185007.12,888755.34,C_SYN_805409985,0.0,296251.78,1,0,S07_03117,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,374,374,89,0,0.25
S07_003118,187,PAYMENT,429342.05,C2094494767,1717368.2,1288026.15,C_SYN_238420756,0.0,429342.05,1,0,S07_03118,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,129,129,58,0,0.25
S07_003119,112,TRANSFER,643637.99,C296221200,2574551.96,1930913.97,C_SYN_438637926,0.0,643637.99,1,0,S07_03119,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,19,19,93,0,0.25
S07_003120,391,CASH_OUT,813608.3,C29785945,3254433.2,2440824.9,C_SYN_253179940,0.0,813608.3,1,0,S07_03120,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,285,285,106,0,0.25
S07_003121,304,TRANSFER,73162.86,C1991927733,292651.44,219488.58,C_SYN_464457830,0.0,73162.86,1,0,S07_03121,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,235,235,69,0,0.25
S07_003122,273,CASH_OUT,176488.59,C1471154016,705954.36,529465.77,C_SYN_486024285,0.0,176488.59,1,0,S07_03122,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,204,204,69,0,0.25
S07_003123,442,CASH_OUT,66744.11,C721553558,266976.44,200232.33,C_SYN_510516734,0.0,66744.11,1,0,S07_03123,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,322,322,120,0,0.25
S07_003124,279,PAYMENT,78189.08,C1633052705,4044084.69,3965895.61,C_SYN_505485187,0.0,78189.08,1,0,S07_03124,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,132,132,147,0,0.0193
S07_003125,185,TRANSFER,529096.98,C454690785,2116387.92,1587290.94,C_SYN_168261602,0.0,529096.98,1,0,S07_03125,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,38,38,147,0,0.25
S07_003126,432,TRANSFER,493696.76,C1823717697,1974787.04,1481090.28,C_SYN_985391032,0.0,493696.76,1,0,S07_03126,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,349,349,83,0,0.25
S07_003127,306,TRANSFER,67908.98,C37870640,271635.92,203726.94,C_SYN_179950964,0.0,67908.98,1,0,S07_03127,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,202,202,104,0,0.25
S07_003128,309,CASH_OUT,262189.15,C758510835,1048756.6,786567.45,C_SYN_592457148,0.0,262189.15,1,0,S07_03128,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,184,184,125,0,0.25
S07_003129,518,TRANSFER,76567.76,C1030462142,306271.04,229703.28,C_SYN_789312702,0.0,76567.76,1,0,S07_03129,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,395,395,123,0,0.25
S07_003130,360,TRANSFER,537244.5,C1437778506,2148978.0,1611733.5,C_SYN_162157440,0.0,537244.5,1,0,S07_03130,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,280,280,80,0,0.25
S07_003131,338,TRANSFER,245884.8,C1024983230,983539.2,737654.4,C_SYN_954209236,0.0,245884.8,1,0,S07_03131,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,205,205,133,0,0.25
S07_003132,225,PAYMENT,230194.58,C856748294,920778.32,690583.74,C_SYN_630135505,0.0,230194.58,1,0,S07_03132,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,157,157,68,0,0.25
S07_003133,365,TRANSFER,238666.11,C833948659,5988315.07,5749648.96,C_SYN_996191422,0.0,238666.11,1,0,S07_03133,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,260,260,105,0,0.0399
S07_003134,477,TRANSFER,135760.81,C1367265564,543043.24,407282.43,C_SYN_375100928,0.0,135760.81,1,0,S07_03134,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,379,379,98,0,0.25
S07_003135,821,TRANSFER,813608.3,C1042041897,3254433.2,2440824.9,C_SYN_360115430,0.0,813608.3,1,0,S07_03135,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,686,686,135,0,0.25
S07_003136,356,TRANSFER,84471.38,C1793630062,337885.52,253414.14,C_SYN_563835948,0.0,84471.38,1,0,S07_03136,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,258,258,98,0,0.25
S07_003137,277,CASH_OUT,141781.19,C809636469,26463011.57,26321230.38,C_SYN_898311112,0.0,141781.19,1,0,S07_03137,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,163,163,114,0,0.0054
S07_003138,262,PAYMENT,813608.3,C1723558168,3254433.2,2440824.9,C_SYN_785984901,0.0,813608.3,1,0,S07_03138,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,159,159,103,0,0.25
S07_003139,86,PAYMENT,66959.35,C337886921,19495496.29,19428536.94,C_SYN_380413932,0.0,66959.35,1,0,S07_03139,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,14,14,72,0,0.0034
S07_003140,454,CASH_OUT,88655.29,C1053240589,354621.16,265965.87,C_SYN_130004368,0.0,88655.29,1,0,S07_03140,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,380,380,74,0,0.25
S07_003141,199,TRANSFER,813608.3,C319001446,3254433.2,2440824.9,C_SYN_161507946,0.0,813608.3,1,0,S07_03141,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,135,135,64,0,0.25
S07_003142,494,PAYMENT,72263.93,C1774759836,289055.72,216791.79,C_SYN_178460370,0.0,72263.93,1,0,S07_03142,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,403,403,91,0,0.25
S07_003143,389,PAYMENT,64079.51,C386315143,256318.04,192238.53,C_SYN_787607668,0.0,64079.51,1,0,S07_03143,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,335,335,54,0,0.25
S07_003144,232,PAYMENT,382089.44,C1596258913,1528357.76,1146268.32,C_SYN_364639368,0.0,382089.44,1,0,S07_03144,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,160,160,72,0,0.25
S07_003145,343,PAYMENT,711151.33,C287455427,14996387.63,14285236.3,C_SYN_506670564,0.0,711151.33,1,0,S07_03145,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,202,202,141,0,0.0474
S07_003146,306,TRANSFER,86365.68,C293767105,345462.72,259097.04,C_SYN_872477247,0.0,86365.68,1,0,S07_03146,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,237,237,69,0,0.25
S07_003147,364,CASH_OUT,90157.12,C1595022194,10356869.88,10266712.76,C_SYN_885522758,0.0,90157.12,1,0,S07_03147,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,298,298,66,0,0.0087
S07_003148,509,TRANSFER,680621.07,C19165878,3049564.72,2368943.65,C_SYN_391739146,0.0,680621.07,1,0,S07_03148,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,416,416,93,0,0.2232
S07_003149,343,TRANSFER,94726.47,C171512200,1393293.29,1298566.82,C_SYN_274218971,0.0,94726.47,1,0,S07_03149,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,226,226,117,0,0.068
S07_003150,138,TRANSFER,103574.3,C1912976299,414297.2,310722.9,C_SYN_434791589,0.0,103574.3,1,0,S07_03150,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,43,43,95,0,0.25
S07_003151,342,CASH_OUT,313444.73,C938836583,1253778.92,940334.19,C_SYN_229673699,0.0,313444.73,1,0,S07_03151,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,202,202,140,0,0.25
S07_003152,418,TRANSFER,813608.3,C1441187877,3254433.2,2440824.9,C_SYN_932913662,0.0,813608.3,1,0,S07_03152,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,346,346,72,0,0.25
S07_003153,215,TRANSFER,396496.38,C1612703511,1585985.52,1189489.14,C_SYN_399379111,0.0,396496.38,1,0,S07_03153,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,158,158,57,0,0.25
S07_003154,109,TRANSFER,813608.3,C972499492,3254433.2,2440824.9,C_SYN_839298415,0.0,813608.3,1,0,S07_03154,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,12,12,97,0,0.25
S07_003155,241,PAYMENT,539619.31,C2112648478,2158477.24,1618857.93,C_SYN_909550006,0.0,539619.31,1,0,S07_03155,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,156,156,85,0,0.25
S07_003156,644,TRANSFER,76427.63,C454540625,305710.52,229282.89,C_SYN_898671302,0.0,76427.63,1,0,S07_03156,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,548,548,96,0,0.25
S07_003157,482,PAYMENT,70582.64,C514034228,282330.56,211747.92,C_SYN_258745117,0.0,70582.64,1,0,S07_03157,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,394,394,88,0,0.25
S07_003158,445,CASH_OUT,197797.42,C2076218590,791189.68,593392.26,C_SYN_242595750,0.0,197797.42,1,0,S07_03158,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,378,378,67,0,0.25
S07_003159,583,TRANSFER,88654.46,C1942489003,354617.84,265963.38,C_SYN_502233389,0.0,88654.46,1,0,S07_03159,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,527,527,56,0,0.25
S07_003160,368,PAYMENT,87902.59,C756567792,351610.36,263707.77,C_SYN_893239184,0.0,87902.59,1,0,S07_03160,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,311,311,57,0,0.25
S07_003161,216,PAYMENT,77327.79,C2019239043,309311.16,231983.37,C_SYN_641421554,0.0,77327.79,1,0,S07_03161,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,119,119,97,0,0.25
S07_003162,414,TRANSFER,75369.4,C1740330793,301477.6,226108.2,C_SYN_895729287,0.0,75369.4,1,0,S07_03162,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,359,359,55,0,0.25
S07_003163,433,CASH_OUT,472724.02,C1724227206,1890896.08,1418172.06,C_SYN_754321331,0.0,472724.02,1,0,S07_03163,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,352,352,81,0,0.25
S07_003164,283,CASH_OUT,84414.61,C1828223161,337658.44,253243.83,C_SYN_558686427,0.0,84414.61,1,0,S07_03164,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,210,210,73,0,0.25
S07_003165,172,CASH_OUT,454396.27,C183573229,1817585.08,1363188.81,C_SYN_163695064,0.0,454396.27,1,0,S07_03165,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,34,34,138,0,0.25
S07_003166,109,CASH_OUT,371681.18,C758372444,1486724.72,1115043.54,C_SYN_659180951,0.0,371681.18,1,0,S07_03166,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,47,47,62,0,0.25
S07_003167,378,CASH_OUT,570421.39,C443144550,2281685.56,1711264.17,C_SYN_965395604,0.0,570421.39,1,0,S07_03167,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,306,306,72,0,0.25
S07_003168,227,TRANSFER,78850.79,C470144166,1761534.39,1682683.6,C_SYN_451784804,0.0,78850.79,1,0,S07_03168,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,162,162,65,0,0.0448
S07_003169,117,PAYMENT,274391.69,C209583687,1097566.76,823175.07,C_SYN_763847354,0.0,274391.69,1,0,S07_03169,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,43,43,74,0,0.25
S07_003170,295,TRANSFER,170373.06,C1462988287,681492.24,511119.18,C_SYN_614395059,0.0,170373.06,1,0,S07_03170,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,165,165,130,0,0.25
S07_003171,402,TRANSFER,813608.3,C158000044,3254433.2,2440824.9,C_SYN_100677510,0.0,813608.3,1,0,S07_03171,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,349,349,53,0,0.25
S07_003172,268,TRANSFER,623336.35,C90267764,2493345.4,1870009.05,C_SYN_996594259,0.0,623336.35,1,0,S07_03172,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,132,132,136,0,0.25
S07_003173,339,TRANSFER,496312.41,C23035601,1985249.64,1488937.23,C_SYN_529663831,0.0,496312.41,1,0,S07_03173,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,256,256,83,0,0.25
S07_003174,333,TRANSFER,157926.64,C1623481720,4600875.77,4442949.13,C_SYN_473510928,0.0,157926.64,1,0,S07_03174,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,259,259,74,0,0.0343
S07_003175,425,CASH_OUT,265162.14,C1167164758,1060648.56,795486.42,C_SYN_360754922,0.0,265162.14,1,0,S07_03175,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,373,373,52,0,0.25
S07_003176,493,CASH_OUT,65017.02,C2046221870,260068.08,195051.06,C_SYN_214871012,0.0,65017.02,1,0,S07_03176,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,369,369,124,0,0.25
S07_003177,491,CASH_OUT,108904.88,C796487007,435619.52,326714.64,C_SYN_228686667,0.0,108904.88,1,0,S07_03177,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,403,403,88,0,0.25
S07_003178,352,PAYMENT,218963.93,C346707584,10303690.91,10084726.98,C_SYN_807657517,0.0,218963.93,1,0,S07_03178,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,202,202,150,0,0.0213
S07_003179,384,CASH_OUT,70754.47,C77720785,283017.88,212263.41,C_SYN_828441135,0.0,70754.47,1,0,S07_03179,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,260,260,124,0,0.25
S07_003180,294,TRANSFER,98625.91,C796944220,394503.64,295877.73,C_SYN_388106302,0.0,98625.91,1,0,S07_03180,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,186,186,108,0,0.25
S07_003181,368,TRANSFER,813608.3,C251631945,3254433.2,2440824.9,C_SYN_392533428,0.0,813608.3,1,0,S07_03181,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,258,258,110,0,0.25
S07_003182,495,TRANSFER,268801.74,C525450171,1075206.96,806405.22,C_SYN_619226281,0.0,268801.74,1,0,S07_03182,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,352,352,143,0,0.25
S07_003183,452,TRANSFER,813608.3,C952610887,3254433.2,2440824.9,C_SYN_502065718,0.0,813608.3,1,0,S07_03183,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,347,347,105,0,0.25
S07_003184,325,CASH_OUT,361470.45,C875363539,1445881.8,1084411.35,C_SYN_432798967,0.0,361470.45,1,0,S07_03184,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,187,187,138,0,0.25
S07_003185,524,CASH_OUT,129481.29,C723507012,517925.16,388443.87,C_SYN_281343587,0.0,129481.29,1,0,S07_03185,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,384,384,140,0,0.25
S07_003186,260,TRANSFER,334715.46,C689600932,1338861.84,1004146.38,C_SYN_812494873,0.0,334715.46,1,0,S07_03186,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,180,180,80,0,0.25
S07_003187,328,CASH_OUT,133937.39,C1681663451,535749.56,401812.17,C_SYN_570417908,0.0,133937.39,1,0,S07_03187,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,188,188,140,0,0.25
S07_003188,341,CASH_OUT,66402.05,C1348164435,3530570.19,3464168.14,C_SYN_432057613,0.0,66402.05,1,0,S07_03188,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,252,252,89,0,0.0188
S07_003189,457,TRANSFER,103582.69,C936378236,414330.76,310748.07,C_SYN_665091932,0.0,103582.69,1,0,S07_03189,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,322,322,135,0,0.25
S07_003190,102,PAYMENT,97392.45,C1765558750,436581.0,339188.55,C_SYN_507652866,0.0,97392.45,1,0,S07_03190,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,18,18,84,0,0.2231
S07_003191,407,PAYMENT,91601.53,C1329797890,366406.12,274804.59,C_SYN_573011998,0.0,91601.53,1,0,S07_03191,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,306,306,101,0,0.25
S07_003192,324,CASH_OUT,699273.56,C482612699,2797094.24,2097820.68,C_SYN_356661078,0.0,699273.56,1,0,S07_03192,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,206,206,118,0,0.25
S07_003193,348,PAYMENT,209532.43,C641699936,2919854.0,2710321.57,C_SYN_299784875,0.0,209532.43,1,0,S07_03193,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,235,235,113,0,0.0718
S07_003194,541,TRANSFER,73022.15,C382946449,292088.6,219066.45,C_SYN_107726409,0.0,73022.15,1,0,S07_03194,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,404,404,137,0,0.25
S07_003195,427,PAYMENT,143142.46,C1963490695,572569.84,429427.38,C_SYN_626536323,0.0,143142.46,1,0,S07_03195,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,283,283,144,0,0.25
S07_003196,376,CASH_OUT,80907.14,C1303160639,323628.56,242721.42,C_SYN_817352772,0.0,80907.14,1,0,S07_03196,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,261,261,115,0,0.25
S07_003197,427,TRANSFER,89881.08,C804310233,359524.32,269643.24,C_SYN_750090358,0.0,89881.08,1,0,S07_03197,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,305,305,122,0,0.25
S07_003198,236,TRANSFER,345582.26,C797144329,1382329.04,1036746.78,C_SYN_708716116,0.0,345582.26,1,0,S07_03198,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,160,160,76,0,0.25
S07_003199,376,CASH_OUT,92388.87,C516134691,369555.48,277166.61,C_SYN_794873032,0.0,92388.87,1,0,S07_03199,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,257,257,119,0,0.25
S07_003200,331,PAYMENT,292040.4,C512082442,1168161.6,876121.2,C_SYN_476835086,0.0,292040.4,1,0,S07_03200,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,277,277,54,0,0.25
S07_003201,411,PAYMENT,62507.75,C1636069758,250031.0,187523.25,C_SYN_631152823,0.0,62507.75,1,0,S07_03201,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,355,355,56,0,0.25
S07_003202,98,CASH_OUT,65250.7,C435254845,261002.8,195752.1,C_SYN_275975579,0.0,65250.7,1,0,S07_03202,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,19,19,79,0,0.25
S07_003203,325,TRANSFER,654058.35,C1864553103,2616233.4,1962175.05,C_SYN_201702030,0.0,654058.35,1,0,S07_03203,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,209,209,116,0,0.25
